ref_area,ref_area.label,source,source.label,indicator,indicator.label,sex,sex.label,classif1,classif1.label,time,obs_value,obs_status,obs_status.label,note_indicator,note_indicator.label,note_source,note_source.label,country_name,year,youth_unemployment_rate_pct,age_group,age_min,age_max
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.8,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,3.8,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,4.2,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,4.2,Age (Broad groups): Prime age (25-54) (35-44),35,44
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.6,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,3.6,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.5,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,3.5,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.8,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,3.8,Age (Broad groups): Prime age (25-54) (45-54),45,54
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,3.7,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,3.7,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,4.1,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,4.1,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,3.4,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,3.4,Age (Broad groups): Older workers (55-64),55,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2017,4.6,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,4.6,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2017,4.4,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,4.4,Age (Aggregate bands): Total,15,64
AUT,Austria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2017,4.8,,,,,EUROSTAT_DERIVED_Austria_2017,Eurostat Labour Force Survey - Derived estimates,Austria,2017,4.8,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2017,9.4,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,9.4,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.9,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,8.9,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2017,9.9,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,9.9,Age (Youth bands): Youth (15-24),15,24
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.7,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,4.7,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.5,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,4.5,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.9,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,4.9,Age (Broad groups): Prime age (25-54) (25-34),25,34
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.6,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.6,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.5,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.5,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.8,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.8,Age (Broad groups): Prime age (25-54) (35-44),35,44
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.1,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.1,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,2.9,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,2.9,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.2,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.2,Age (Broad groups): Prime age (25-54) (45-54),45,54
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,3.0,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.0,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,3.3,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.3,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,2.7,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,2.7,Age (Broad groups): Older workers (55-64),55,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2017,3.9,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.9,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2017,3.7,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,3.7,Age (Aggregate bands): Total,15,64
DNK,Denmark,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2017,4.1,,,,,EUROSTAT_DERIVED_Denmark_2017,Eurostat Labour Force Survey - Derived estimates,Denmark,2017,4.1,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.7,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,8.7,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.3,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,8.3,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2017,9.2,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,9.2,Age (Youth bands): Youth (15-24),15,24
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.0,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,4.0,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,3.8,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.8,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.2,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,4.2,Age (Broad groups): Prime age (25-54) (25-34),25,34
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.0,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.0,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,2.8,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,2.8,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.1,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.1,Age (Broad groups): Prime age (25-54) (35-44),35,44
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,2.7,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,2.7,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,2.6,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,2.6,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,2.8,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,2.8,Age (Broad groups): Prime age (25-54) (45-54),45,54
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,2.8,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,2.8,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,3.1,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.1,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,2.5,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,2.5,Age (Broad groups): Older workers (55-64),55,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2017,3.3,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.3,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2017,3.1,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.1,Age (Aggregate bands): Total,15,64
SVN,Slovenia,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2017,3.4,,,,,EUROSTAT_DERIVED_Slovenia_2017,Eurostat Labour Force Survey - Derived estimates,Slovenia,2017,3.4,Age (Aggregate bands): Total,15,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.5,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,8.5,Age (Youth bands): Youth (15-24),15,24
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.1,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,8.1,Age (Youth bands): Youth (15-24),15,24
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2017,9.0,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,9.0,Age (Youth bands): Youth (15-24),15,24
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.6,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,4.6,Age (Broad groups): Prime age (25-54) (25-34),25,34
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.4,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,4.4,Age (Broad groups): Prime age (25-54) (25-34),25,34
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_25_34,Age (Broad groups): Prime age (25-54) (25-34),2017,4.8,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,4.8,Age (Broad groups): Prime age (25-54) (25-34),25,34
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.7,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.7,Age (Broad groups): Prime age (25-54) (35-44),35,44
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.6,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.6,Age (Broad groups): Prime age (25-54) (35-44),35,44
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_35_44,Age (Broad groups): Prime age (25-54) (35-44),2017,3.9,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.9,Age (Broad groups): Prime age (25-54) (35-44),35,44
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.1,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.1,Age (Broad groups): Prime age (25-54) (45-54),45,54
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,2.9,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,2.9,Age (Broad groups): Prime age (25-54) (45-54),45,54
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_45_54,Age (Broad groups): Prime age (25-54) (45-54),2017,3.2,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.2,Age (Broad groups): Prime age (25-54) (45-54),45,54
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,2.7,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,2.7,Age (Broad groups): Older workers (55-64),55,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,3.0,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.0,Age (Broad groups): Older workers (55-64),55,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_55_64,Age (Broad groups): Older workers (55-64),2017,2.4,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,2.4,Age (Broad groups): Older workers (55-64),55,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_Total,Age (Aggregate bands): Total,2017,4.1,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,4.1,Age (Aggregate bands): Total,15,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_Total,Age (Aggregate bands): Total,2017,3.9,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,3.9,Age (Aggregate bands): Total,15,64
BGR,Bulgaria,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_Total,Age (Aggregate bands): Total,2017,4.3,,,,,EUROSTAT_DERIVED_Bulgaria_2017,Eurostat Labour Force Survey - Derived estimates,Bulgaria,2017,4.3,Age (Aggregate bands): Total,15,64
CYP,Cyprus,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),T,Sex: Total,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.4,,,,,EUROSTAT_DERIVED_Cyprus_2017,Eurostat Labour Force Survey - Derived estimates,Cyprus,2017,8.4,Age (Youth bands): Youth (15-24),15,24
CYP,Cyprus,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),M,Sex: Male,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.0,,,,,EUROSTAT_DERIVED_Cyprus_2017,Eurostat Labour Force Survey - Derived estimates,Cyprus,2017,8.0,Age (Youth bands): Youth (15-24),15,24
CYP,Cyprus,BA,Labour force survey,UNE_2EAP_SEX_AGE_RT_A,Unemployment rate by sex and age (%),F,Sex: Female,AGE_15_24,Age (Youth bands): Youth (15-24),2017,8.9,,,,,EUROSTAT_DERIVED_Cyprus_2017,Eurostat Labour Force Survey - Derived estimates,Cyprus,2017,8.9,Age (Youth bands): Youth (15-24),15,24
