iso3,country_name,indicator,year,human_development_index
ALB,Albania,le_m,2015,76.4036
AUT,Austria,le_m,2015,78.6348
BEL,Belgium,le_m,2015,78.5564
BGR,Bulgaria,le_m,2015,71.2241
BIH,Bosnia and Herzegovina,le_m,2015,74.1798
CHE,Switzerland,le_m,2015,80.6975
CYP,Cyprus,le_m,2015,79.0507
CZE,Czechia,le_m,2015,75.6366
DEU,Germany,le_m,2015,78.1313
DNK,Denmark,le_m,2015,78.764
ESP,Spain,le_m,2015,79.8727
EST,Estonia,le_m,2015,73.1381
FIN,Finland,le_m,2015,78.5982
FRA,France,le_m,2015,79.025
GBR,United Kingdom,le_m,2015,79.0587
GRC,Greece,le_m,2015,77.8971
HRV,Croatia,le_m,2015,74.5288
HUN,Hungary,le_m,2015,72.2282
IRL,Ireland,le_m,2015,79.5194
ISL,Iceland,le_m,2015,81.0744
ITA,Italy,le_m,2015,80.2293
LTU,Lithuania,le_m,2015,69.5573
LUX,Luxembourg,le_m,2015,79.7201
LVA,Latvia,le_m,2015,69.8634
MKD,North Macedonia,le_m,2015,73.8007
MLT,Malta,le_m,2015,80.4442
MNE,Montenegro,le_m,2015,74.0044
NLD,Netherlands,le_m,2015,79.7404
NOR,Norway,le_m,2015,80.3587
POL,Poland,le_m,2015,73.4696
PRT,Portugal,le_m,2015,78.0839
ROU,Romania,le_m,2015,71.4374
SRB,Serbia,le_m,2015,72.8036
SVK,Slovakia,le_m,2015,73.0885
SVN,Slovenia,le_m,2015,77.9812
SWE,Sweden,le_m,2015,80.3202
UKR,Ukraine,le_m,2015,68.2318
ALB,Albania,le_m,2016,76.6392
AUT,Austria,le_m,2016,79.1425
BEL,Belgium,le_m,2016,78.7833
BGR,Bulgaria,le_m,2016,71.3107
BIH,Bosnia and Herzegovina,le_m,2016,74.7746
CHE,Switzerland,le_m,2016,81.5268
CYP,Cyprus,le_m,2016,78.9453
CZE,Czechia,le_m,2016,76.0507
DEU,Germany,le_m,2016,78.3859
DNK,Denmark,le_m,2016,78.9367
ESP,Spain,le_m,2016,80.239
EST,Estonia,le_m,2016,73.2285
FIN,Finland,le_m,2016,78.4238
FRA,France,le_m,2016,79.3283
GBR,United Kingdom,le_m,2016,79.2139
GRC,Greece,le_m,2016,78.5067
HRV,Croatia,le_m,2016,75.1861
HUN,Hungary,le_m,2016,72.5551
IRL,Ireland,le_m,2016,79.6477
ISL,Iceland,le_m,2016,80.2636
ITA,Italy,le_m,2016,80.7379
LTU,Lithuania,le_m,2016,69.8333
LUX,Luxembourg,le_m,2016,79.6441
LVA,Latvia,le_m,2016,69.9674
MKD,North Macedonia,le_m,2016,73.8284
MLT,Malta,le_m,2016,80.9544
MNE,Montenegro,le_m,2016,73.9257
NLD,Netherlands,le_m,2016,79.879
NOR,Norway,le_m,2016,80.6134
POL,Poland,le_m,2016,73.8273
PRT,Portugal,le_m,2016,78.0892
ROU,Romania,le_m,2016,71.8165
SRB,Serbia,le_m,2016,73.1881
SVK,Slovakia,le_m,2016,73.7434
SVN,Slovenia,le_m,2016,78.3911
SWE,Sweden,le_m,2016,80.5683
UKR,Ukraine,le_m,2016,69.1067
ALB,Albania,le_m,2017,76.8729
AUT,Austria,le_m,2017,79.2852
BEL,Belgium,le_m,2017,79.0023
BGR,Bulgaria,le_m,2017,71.3633
BIH,Bosnia and Herzegovina,le_m,2017,74.849
CHE,Switzerland,le_m,2017,81.3654
CYP,Cyprus,le_m,2017,79.2463
CZE,Czechia,le_m,2017,76.0061
DEU,Germany,le_m,2017,78.5623
DNK,Denmark,le_m,2017,79.0884
ESP,Spain,le_m,2017,80.3177
EST,Estonia,le_m,2017,73.5382
FIN,Finland,le_m,2017,78.7188
FRA,France,le_m,2017,79.4501
GBR,United Kingdom,le_m,2017,79.3016
GRC,Greece,le_m,2017,78.2083
HRV,Croatia,le_m,2017,75.1671
HUN,Hungary,le_m,2017,72.555
IRL,Ireland,le_m,2017,80.1009
ISL,Iceland,le_m,2017,81.1302
ITA,Italy,le_m,2017,80.4499
LTU,Lithuania,le_m,2017,70.7336
LUX,Luxembourg,le_m,2017,79.5802
LVA,Latvia,le_m,2017,70.0384
MKD,North Macedonia,le_m,2017,74.3865
MLT,Malta,le_m,2017,80.9032
MNE,Montenegro,le_m,2017,73.9386
NLD,Netherlands,le_m,2017,80.0677
NOR,Norway,le_m,2017,80.9156
POL,Poland,le_m,2017,73.8484
PRT,Portugal,le_m,2017,78.3997
ROU,Romania,le_m,2017,72.2928
SRB,Serbia,le_m,2017,73.2448
SVK,Slovakia,le_m,2017,73.7541
SVN,Slovenia,le_m,2017,78.277
SWE,Sweden,le_m,2017,80.7285
UKR,Ukraine,le_m,2017,69.4222
ALB,Albania,le_m,2018,77.0366
AUT,Austria,le_m,2018,79.3006
BEL,Belgium,le_m,2018,79.2103
BGR,Bulgaria,le_m,2018,71.532
BIH,Bosnia and Herzegovina,le_m,2018,75.0339
CHE,Switzerland,le_m,2018,81.6409
CYP,Cyprus,le_m,2018,79.6703
CZE,Czechia,le_m,2018,76.0733
DEU,Germany,le_m,2018,78.7169
DNK,Denmark,le_m,2018,79.0196
ESP,Spain,le_m,2018,80.4182
EST,Estonia,le_m,2018,73.7562
FIN,Finland,le_m,2018,78.9066
FRA,France,le_m,2018,79.5575
GBR,United Kingdom,le_m,2018,79.2655
GRC,Greece,le_m,2018,78.7577
HRV,Croatia,le_m,2018,75.303
HUN,Hungary,le_m,2018,72.717
IRL,Ireland,le_m,2018,80.2878
ISL,Iceland,le_m,2018,81.2835
ITA,Italy,le_m,2018,80.9483
LTU,Lithuania,le_m,2018,71.0247
LUX,Luxembourg,le_m,2018,79.6404
LVA,Latvia,le_m,2018,70.3101
MKD,North Macedonia,le_m,2018,75.0617
MLT,Malta,le_m,2018,80.741
MNE,Montenegro,le_m,2018,74.2994
NLD,Netherlands,le_m,2018,80.1546
NOR,Norway,le_m,2018,81.0027
POL,Poland,le_m,2018,73.7447
PRT,Portugal,le_m,2018,78.2784
ROU,Romania,le_m,2018,72.4319
SRB,Serbia,le_m,2018,73.5423
SVK,Slovakia,le_m,2018,73.8315
SVN,Slovenia,le_m,2018,78.5871
SWE,Sweden,le_m,2018,80.7903
UKR,Ukraine,le_m,2018,69.064
ALB,Albania,le_m,2019,77.1679
AUT,Austria,le_m,2019,79.5326
BEL,Belgium,le_m,2019,79.5947
BGR,Bulgaria,le_m,2019,71.6373
BIH,Bosnia and Herzegovina,le_m,2019,75.2082
CHE,Switzerland,le_m,2019,81.8967
CYP,Cyprus,le_m,2019,79.5076
CZE,Czechia,le_m,2019,76.34
DEU,Germany,le_m,2019,79.1279
DNK,Denmark,le_m,2019,79.4371
ESP,Spain,le_m,2019,80.8173
EST,Estonia,le_m,2019,74.3353
FIN,Finland,le_m,2019,79.1764
FRA,France,le_m,2019,79.72
GBR,United Kingdom,le_m,2019,79.931
GRC,Greece,le_m,2019,78.7107
HRV,Croatia,le_m,2019,75.8429
HUN,Hungary,le_m,2019,73.0512
IRL,Ireland,le_m,2019,80.4756
ISL,Iceland,le_m,2019,80.8941
ITA,Italy,le_m,2019,81.357
LTU,Lithuania,le_m,2019,71.5508
LUX,Luxembourg,le_m,2019,79.8803
LVA,Latvia,le_m,2019,70.9938
MKD,North Macedonia,le_m,2019,75.1239
MLT,Malta,le_m,2019,81.0142
MNE,Montenegro,le_m,2019,73.8667
NLD,Netherlands,le_m,2019,80.4634
NOR,Norway,le_m,2019,81.1767
POL,Poland,le_m,2019,74.0824
PRT,Portugal,le_m,2019,78.6408
ROU,Romania,le_m,2019,72.8615
SRB,Serbia,le_m,2019,73.6093
SVK,Slovakia,le_m,2019,74.2645
SVN,Slovenia,le_m,2019,78.9676
SWE,Sweden,le_m,2019,81.3474
UKR,Ukraine,le_m,2019,69.2111
ALB,Albania,le_m,2020,74.6325
AUT,Austria,le_m,2020,79.0542
BEL,Belgium,le_m,2020,78.5244
BGR,Bulgaria,le_m,2020,70.0621
BIH,Bosnia and Herzegovina,le_m,2020,74.0399
CHE,Switzerland,le_m,2020,80.9962
CYP,Cyprus,le_m,2020,79.3451
CZE,Czechia,le_m,2020,75.6277
DEU,Germany,le_m,2020,78.6565
DNK,Denmark,le_m,2020,79.5823
ESP,Spain,le_m,2020,79.5536
EST,Estonia,le_m,2020,74.0583
FIN,Finland,le_m,2020,79.0719
FRA,France,le_m,2020,79.1693
GBR,United Kingdom,le_m,2020,78.4319
GRC,Greece,le_m,2020,78.3822
HRV,Croatia,le_m,2020,75.0546
HUN,Hungary,le_m,2020,72.3191
IRL,Ireland,le_m,2020,80.8101
ISL,Iceland,le_m,2020,81.0961
ITA,Italy,le_m,2020,80.0355
LTU,Lithuania,le_m,2020,70.0673
LUX,Luxembourg,le_m,2020,79.1896
LVA,Latvia,le_m,2020,71.0401
MKD,North Macedonia,le_m,2020,72.9423
MLT,Malta,le_m,2020,80.6141
MNE,Montenegro,le_m,2020,73.1076
NLD,Netherlands,le_m,2020,79.9192
NOR,Norway,le_m,2020,81.4738
POL,Poland,le_m,2020,72.9804
PRT,Portugal,le_m,2020,77.9518
ROU,Romania,le_m,2020,71.5016
SRB,Serbia,le_m,2020,72.1925
SVK,Slovakia,le_m,2020,73.5954
SVN,Slovenia,le_m,2020,77.6342
SWE,Sweden,le_m,2020,80.5972
UKR,Ukraine,le_m,2020,67.5862
ALB,Albania,le_m,2021,74.0869
AUT,Austria,le_m,2021,79.0433
BEL,Belgium,le_m,2021,79.4344
BGR,Bulgaria,le_m,2021,68.435
BIH,Bosnia and Herzegovina,le_m,2021,73.1078
CHE,Switzerland,le_m,2021,81.9952
CYP,Cyprus,le_m,2021,79.2092
CZE,Czechia,le_m,2021,74.6662
DEU,Germany,le_m,2021,78.0809
DNK,Denmark,le_m,2021,79.4848
ESP,Spain,le_m,2021,80.2091
EST,Estonia,le_m,2021,72.8152
FIN,Finland,le_m,2021,79.3458
FRA,France,le_m,2021,79.425
GBR,United Kingdom,le_m,2021,78.7168
GRC,Greece,le_m,2021,77.4923
HRV,Croatia,le_m,2021,74.233
HUN,Hungary,le_m,2021,71.1047
IRL,Ireland,le_m,2021,80.2476
ISL,Iceland,le_m,2021,81.2138
ITA,Italy,le_m,2021,80.5189
LTU,Lithuania,le_m,2021,68.7778
LUX,Luxembourg,le_m,2021,80.4463
LVA,Latvia,le_m,2021,69.2021
MKD,North Macedonia,le_m,2021,71.6616
MLT,Malta,le_m,2021,81.4414
MNE,Montenegro,le_m,2021,72.9973
NLD,Netherlands,le_m,2021,79.9974
NOR,Norway,le_m,2021,81.5622
POL,Poland,le_m,2021,72.6255
PRT,Portugal,le_m,2021,77.8468
ROU,Romania,le_m,2021,70.6364
SRB,Serbia,le_m,2021,71.2212
SVK,Slovakia,le_m,2021,71.4948
SVN,Slovenia,le_m,2021,77.6469
SWE,Sweden,le_m,2021,81.0775
UKR,Ukraine,le_m,2021,66.5312
ALB,Albania,eys_m,2015,14.60935974
AUT,Austria,eys_m,2015,15.65744019
BEL,Belgium,eys_m,2015,18.77927017
BGR,Bulgaria,eys_m,2015,14.69952965
BIH,Bosnia and Herzegovina,eys_m,2015,13.8359
CHE,Switzerland,eys_m,2015,16.24243927
CYP,Cyprus,eys_m,2015,14.19696045
CZE,Czechia,eys_m,2015,16.11834908
DEU,Germany,eys_m,2015,16.85104942
DNK,Denmark,eys_m,2015,18.42308044
ESP,Spain,eys_m,2015,17.17915916
EST,Estonia,eys_m,2015,15.35192013
FIN,Finland,eys_m,2015,18.53347015
FRA,France,eys_m,2015,15.10227966
GBR,United Kingdom,eys_m,2015,16.88824081
GRC,Greece,eys_m,2015,18.36937046
HRV,Croatia,eys_m,2015,14.56811047
HUN,Hungary,eys_m,2015,14.8822298
IRL,Ireland,eys_m,2015,18.60320091
ISL,Iceland,eys_m,2015,18.2349205
ITA,Italy,eys_m,2015,15.63477993
LTU,Lithuania,eys_m,2015,15.97107029
LUX,Luxembourg,eys_m,2015,13.95236969
LVA,Latvia,eys_m,2015,15.15587997
MKD,North Macedonia,eys_m,2015,13.15544033
MLT,Malta,eys_m,2015,15.18478966
MNE,Montenegro,eys_m,2015,14.56214857
NLD,Netherlands,eys_m,2015,17.79359055
NOR,Norway,eys_m,2015,17.14773941
POL,Poland,eys_m,2015,15.23473994
PRT,Portugal,eys_m,2015,16.56184006
ROU,Romania,eys_m,2015,14.24141026
SRB,Serbia,eys_m,2015,14.12257004
SVK,Slovakia,eys_m,2015,14.15149975
SVN,Slovenia,eys_m,2015,16.54327965
SWE,Sweden,eys_m,2015,17.34411049
UKR,Ukraine,eys_m,2015,14.70840083
ALB,Albania,eys_m,2016,14.2593298
AUT,Austria,eys_m,2016,15.79376984
BEL,Belgium,eys_m,2016,18.79297066
BGR,Bulgaria,eys_m,2016,14.43284988
BIH,Bosnia and Herzegovina,eys_m,2016,13.6724
CHE,Switzerland,eys_m,2016,16.32850075
CYP,Cyprus,eys_m,2016,14.48661995
CZE,Czechia,eys_m,2016,16.1124897
DEU,Germany,eys_m,2016,16.92844009
DNK,Denmark,eys_m,2016,18.37495995
ESP,Spain,eys_m,2016,17.20163918
EST,Estonia,eys_m,2016,15.31451035
FIN,Finland,eys_m,2016,18.5463295
FRA,France,eys_m,2016,15.20860004
GBR,United Kingdom,eys_m,2016,16.95337582
GRC,Greece,eys_m,2016,18.7399807
HRV,Croatia,eys_m,2016,14.50669956
HUN,Hungary,eys_m,2016,14.84654045
IRL,Ireland,eys_m,2016,18.71821976
ISL,Iceland,eys_m,2016,18.01959038
ITA,Italy,eys_m,2016,15.54730988
LTU,Lithuania,eys_m,2016,16.08901978
LUX,Luxembourg,eys_m,2016,14.13584995
LVA,Latvia,eys_m,2016,15.30084991
MKD,North Macedonia,eys_m,2016,13.27343035
MLT,Malta,eys_m,2016,15.40190029
MNE,Montenegro,eys_m,2016,14.54477024
NLD,Netherlands,eys_m,2016,17.77825928
NOR,Norway,eys_m,2016,17.29727936
POL,Poland,eys_m,2016,15.27870019
PRT,Portugal,eys_m,2016,16.48230934
ROU,Romania,eys_m,2016,13.94299984
SRB,Serbia,eys_m,2016,14.21601009
SVK,Slovakia,eys_m,2016,14.05889034
SVN,Slovenia,eys_m,2016,16.76457977
SWE,Sweden,eys_m,2016,17.74091911
UKR,Ukraine,eys_m,2016,14.76363842
ALB,Albania,eys_m,2017,14.17994022
AUT,Austria,eys_m,2017,15.81278992
BEL,Belgium,eys_m,2017,18.8384304
BGR,Bulgaria,eys_m,2017,14.20139027
BIH,Bosnia and Herzegovina,eys_m,2017,13.509
CHE,Switzerland,eys_m,2017,16.41916084
CYP,Cyprus,eys_m,2017,14.94421005
CZE,Czechia,eys_m,2017,16.07821083
DEU,Germany,eys_m,2017,17.03992081
DNK,Denmark,eys_m,2017,18.25408936
ESP,Spain,eys_m,2017,17.22631073
EST,Estonia,eys_m,2017,15.17008018
FIN,Finland,eys_m,2017,18.62982941
FRA,France,eys_m,2017,15.3162899
GBR,United Kingdom,eys_m,2017,17.01851082
GRC,Greece,eys_m,2017,19.16624069
HRV,Croatia,eys_m,2017,14.53507042
HUN,Hungary,eys_m,2017,14.89363956
IRL,Ireland,eys_m,2017,18.62422943
ISL,Iceland,eys_m,2017,18.03624916
ITA,Italy,eys_m,2017,15.78341007
LTU,Lithuania,eys_m,2017,16.21225929
LUX,Luxembourg,eys_m,2017,14.19820023
LVA,Latvia,eys_m,2017,15.51580048
MKD,North Macedonia,eys_m,2017,13.39142036
MLT,Malta,eys_m,2017,15.69361019
MNE,Montenegro,eys_m,2017,14.60886002
NLD,Netherlands,eys_m,2017,18.18601036
NOR,Norway,eys_m,2017,17.41358948
POL,Poland,eys_m,2017,15.32266045
PRT,Portugal,eys_m,2017,16.59802055
ROU,Romania,eys_m,2017,13.85499001
SRB,Serbia,eys_m,2017,14.28773022
SVK,Slovakia,eys_m,2017,14.00465012
SVN,Slovenia,eys_m,2017,16.8491993
SWE,Sweden,eys_m,2017,18.58575058
UKR,Ukraine,eys_m,2017,14.81908346
ALB,Albania,eys_m,2018,13.95683002
AUT,Austria,eys_m,2018,15.76266956
BEL,Belgium,eys_m,2018,18.59667015
BGR,Bulgaria,eys_m,2018,14.00483036
BIH,Bosnia and Herzegovina,eys_m,2018,13.509
CHE,Switzerland,eys_m,2018,16.51264
CYP,Cyprus,eys_m,2018,15.27756977
CZE,Czechia,eys_m,2018,15.75172043
DEU,Germany,eys_m,2018,16.95450974
DNK,Denmark,eys_m,2018,18.17020988
ESP,Spain,eys_m,2018,17.31837082
EST,Estonia,eys_m,2018,15.14896965
FIN,Finland,eys_m,2018,18.68956947
FRA,France,eys_m,2018,15.40402031
GBR,United Kingdom,eys_m,2018,16.76346016
GRC,Greece,eys_m,2018,19.54661942
HRV,Croatia,eys_m,2018,14.47286034
HUN,Hungary,eys_m,2018,14.84858036
IRL,Ireland,eys_m,2018,19.26096916
ISL,Iceland,eys_m,2018,18.17256927
ITA,Italy,eys_m,2018,15.89017963
LTU,Lithuania,eys_m,2018,16.13091087
LUX,Luxembourg,eys_m,2018,14.30150986
LVA,Latvia,eys_m,2018,15.54016972
MKD,North Macedonia,eys_m,2018,13.30449009
MLT,Malta,eys_m,2018,16.14944077
MNE,Montenegro,eys_m,2018,14.65530014
NLD,Netherlands,eys_m,2018,18.28211975
NOR,Norway,eys_m,2018,17.46278954
POL,Poland,eys_m,2018,15.29001999
PRT,Portugal,eys_m,2018,16.68194008
ROU,Romania,eys_m,2018,13.84395981
SRB,Serbia,eys_m,2018,14.22612
SVK,Slovakia,eys_m,2018,14.00489998
SVN,Slovenia,eys_m,2018,16.8789196
SWE,Sweden,eys_m,2018,18.71478081
UKR,Ukraine,eys_m,2018,14.87473672
ALB,Albania,eys_m,2019,14.03349972
AUT,Austria,eys_m,2019,15.64367962
BEL,Belgium,eys_m,2019,18.53882027
BGR,Bulgaria,eys_m,2019,13.64058971
BIH,Bosnia and Herzegovina,eys_m,2019,13.52113636
CHE,Switzerland,eys_m,2019,16.5934391
CYP,Cyprus,eys_m,2019,15.61785984
CZE,Czechia,eys_m,2019,15.71041012
DEU,Germany,eys_m,2019,17.0161705
DNK,Denmark,eys_m,2019,18.10860062
ESP,Spain,eys_m,2019,17.4191494
EST,Estonia,eys_m,2019,15.14676952
FIN,Finland,eys_m,2019,18.28832054
FRA,France,eys_m,2019,15.47455025
GBR,United Kingdom,eys_m,2019,16.80278015
GRC,Greece,eys_m,2019,20.00617981
HRV,Croatia,eys_m,2019,14.35393047
HUN,Hungary,eys_m,2019,14.77280122
IRL,Ireland,eys_m,2019,18.64551926
ISL,Iceland,eys_m,2019,18.09046936
ITA,Italy,eys_m,2019,15.90188026
LTU,Lithuania,eys_m,2019,15.85984993
LUX,Luxembourg,eys_m,2019,14.41333008
LVA,Latvia,eys_m,2019,15.63866997
MKD,North Macedonia,eys_m,2019,13.39966973
MLT,Malta,eys_m,2019,16.32799911
MNE,Montenegro,eys_m,2019,14.49870968
NLD,Netherlands,eys_m,2019,18.38851776
NOR,Norway,eys_m,2019,17.52532959
POL,Poland,eys_m,2019,15.31564045
PRT,Portugal,eys_m,2019,16.74909019
ROU,Romania,eys_m,2019,13.77198982
SRB,Serbia,eys_m,2019,14.13269997
SVK,Slovakia,eys_m,2019,14.03100014
SVN,Slovenia,eys_m,2019,16.93939018
SWE,Sweden,eys_m,2019,18.3472805
UKR,Ukraine,eys_m,2019,14.93059899
ALB,Albania,eys_m,2020,13.65186977
AUT,Austria,eys_m,2020,15.64367962
BEL,Belgium,eys_m,2020,18.53882027
BGR,Bulgaria,eys_m,2020,13.64058971
BIH,Bosnia and Herzegovina,eys_m,2020,13.52113636
CHE,Switzerland,eys_m,2020,16.5934391
CYP,Cyprus,eys_m,2020,15.61785984
CZE,Czechia,eys_m,2020,15.71041012
DEU,Germany,eys_m,2020,17.0161705
DNK,Denmark,eys_m,2020,18.10860062
ESP,Spain,eys_m,2020,17.4191494
EST,Estonia,eys_m,2020,15.14676952
FIN,Finland,eys_m,2020,18.28832054
FRA,France,eys_m,2020,15.47455025
GBR,United Kingdom,eys_m,2020,16.80278015
GRC,Greece,eys_m,2020,20.00617981
HRV,Croatia,eys_m,2020,14.35393047
HUN,Hungary,eys_m,2020,14.77280122
IRL,Ireland,eys_m,2020,18.64551926
ISL,Iceland,eys_m,2020,18.09046936
ITA,Italy,eys_m,2020,15.90188026
LTU,Lithuania,eys_m,2020,15.85984993
LUX,Luxembourg,eys_m,2020,14.41333008
LVA,Latvia,eys_m,2020,15.63866997
MKD,North Macedonia,eys_m,2020,13.39966973
MLT,Malta,eys_m,2020,16.32799911
MNE,Montenegro,eys_m,2020,14.60348034
NLD,Netherlands,eys_m,2020,18.38851776
NOR,Norway,eys_m,2020,17.52532959
POL,Poland,eys_m,2020,15.31564045
PRT,Portugal,eys_m,2020,16.74909019
ROU,Romania,eys_m,2020,13.77198982
SRB,Serbia,eys_m,2020,13.85284996
SVK,Slovakia,eys_m,2020,14.03100014
SVN,Slovenia,eys_m,2020,16.93939018
SWE,Sweden,eys_m,2020,18.3472805
UKR,Ukraine,eys_m,2020,14.93059899
ALB,Albania,eys_m,2021,13.65186977
AUT,Austria,eys_m,2021,15.64367962
BEL,Belgium,eys_m,2021,18.53882027
BGR,Bulgaria,eys_m,2021,13.64058971
BIH,Bosnia and Herzegovina,eys_m,2021,13.52113636
CHE,Switzerland,eys_m,2021,16.5934391
CYP,Cyprus,eys_m,2021,15.61785984
CZE,Czechia,eys_m,2021,15.71041012
DEU,Germany,eys_m,2021,17.0161705
DNK,Denmark,eys_m,2021,18.10860062
ESP,Spain,eys_m,2021,17.4191494
EST,Estonia,eys_m,2021,15.14676952
FIN,Finland,eys_m,2021,18.28832054
FRA,France,eys_m,2021,15.47455025
GBR,United Kingdom,eys_m,2021,16.80278015
GRC,Greece,eys_m,2021,20.00617981
HRV,Croatia,eys_m,2021,14.35393047
HUN,Hungary,eys_m,2021,14.77280122
IRL,Ireland,eys_m,2021,18.64551926
ISL,Iceland,eys_m,2021,18.09046936
ITA,Italy,eys_m,2021,15.90188026
LTU,Lithuania,eys_m,2021,15.85984993
LUX,Luxembourg,eys_m,2021,14.41333008
LVA,Latvia,eys_m,2021,15.63866997
MKD,North Macedonia,eys_m,2021,13.39966973
MLT,Malta,eys_m,2021,16.32799911
MNE,Montenegro,eys_m,2021,14.60348034
NLD,Netherlands,eys_m,2021,18.38851776
NOR,Norway,eys_m,2021,17.52532959
POL,Poland,eys_m,2021,15.31564045
PRT,Portugal,eys_m,2021,16.74909019
ROU,Romania,eys_m,2021,13.77198982
SRB,Serbia,eys_m,2021,13.85284996
SVK,Slovakia,eys_m,2021,14.03100014
SVN,Slovenia,eys_m,2021,16.93939018
SWE,Sweden,eys_m,2021,18.3472805
UKR,Ukraine,eys_m,2021,14.93059899
ALB,Albania,mys_m,2015,10.52549585
AUT,Austria,mys_m,2015,12.46492958
BEL,Belgium,mys_m,2015,12.06517982
BGR,Bulgaria,mys_m,2015,11.10451984
BIH,Bosnia and Herzegovina,mys_m,2015,10.48048019
CHE,Switzerland,mys_m,2015,14.17957973
CYP,Cyprus,mys_m,2015,12.01636028
CZE,Czechia,mys_m,2015,12.89288998
DEU,Germany,mys_m,2015,14.48917961
DNK,Denmark,mys_m,2015,12.49314022
ESP,Spain,mys_m,2015,10.06324005
EST,Estonia,mys_m,2015,12.96607018
FIN,Finland,mys_m,2015,12.49234009
FRA,France,mys_m,2015,11.56919956
GBR,United Kingdom,mys_m,2015,13.0166467
GRC,Greece,mys_m,2015,11.00922966
HRV,Croatia,mys_m,2015,12.09321902
HUN,Hungary,mys_m,2015,12.0908699
IRL,Ireland,mys_m,2015,11.09236685
ISL,Iceland,mys_m,2015,12.99547642
ITA,Italy,mys_m,2015,10.52359009
LTU,Lithuania,mys_m,2015,12.94464016
LUX,Luxembourg,mys_m,2015,12.47873974
LVA,Latvia,mys_m,2015,12.45419025
MKD,North Macedonia,mys_m,2015,9.993273205
MLT,Malta,mys_m,2015,11.53036022
MNE,Montenegro,mys_m,2015,12.27532338
NLD,Netherlands,mys_m,2015,12.46123981
NOR,Norway,mys_m,2015,12.70433998
POL,Poland,mys_m,2015,12.82964993
PRT,Portugal,mys_m,2015,8.953249931
ROU,Romania,mys_m,2015,11.3794899
SRB,Serbia,mys_m,2015,11.50028038
SVK,Slovakia,mys_m,2015,12.77101994
SVN,Slovenia,mys_m,2015,12.60202026
SWE,Sweden,mys_m,2015,12.24822044
UKR,Ukraine,mys_m,2015,10.71442991
ALB,Albania,mys_m,2016,10.62293435
AUT,Austria,mys_m,2016,12.47828007
BEL,Belgium,mys_m,2016,12.15369034
BGR,Bulgaria,mys_m,2016,11.14128017
BIH,Bosnia and Herzegovina,mys_m,2016,10.85383034
CHE,Switzerland,mys_m,2016,14.15322018
CYP,Cyprus,mys_m,2016,12.18970966
CZE,Czechia,mys_m,2016,12.95543003
DEU,Germany,mys_m,2016,14.51568985
DNK,Denmark,mys_m,2016,13.00461006
ESP,Spain,mys_m,2016,10.13288021
EST,Estonia,mys_m,2016,13.02927017
FIN,Finland,mys_m,2016,12.53444481
FRA,France,mys_m,2016,11.59447956
GBR,United Kingdom,mys_m,2016,13.09215323
GRC,Greece,mys_m,2016,10.57211971
HRV,Croatia,mys_m,2016,12.18881598
HUN,Hungary,mys_m,2016,12.13027
IRL,Ireland,mys_m,2016,11.16040357
ISL,Iceland,mys_m,2016,13.1423998
ITA,Italy,mys_m,2016,10.59628601
LTU,Lithuania,mys_m,2016,13.03598976
LUX,Luxembourg,mys_m,2016,12.91333198
LVA,Latvia,mys_m,2016,12.52945995
MKD,North Macedonia,mys_m,2016,10.15610652
MLT,Malta,mys_m,2016,11.56066036
MNE,Montenegro,mys_m,2016,12.35333827
NLD,Netherlands,mys_m,2016,12.47823048
NOR,Norway,mys_m,2016,12.73443031
POL,Poland,mys_m,2016,12.87273026
PRT,Portugal,mys_m,2016,9.067270279
ROU,Romania,mys_m,2016,11.45812035
SRB,Serbia,mys_m,2016,11.58726025
SVK,Slovakia,mys_m,2016,12.81198978
SVN,Slovenia,mys_m,2016,12.68286037
SWE,Sweden,mys_m,2016,12.29127979
UKR,Ukraine,mys_m,2016,10.71641407
ALB,Albania,mys_m,2017,10.72127488
AUT,Austria,mys_m,2017,12.49717999
BEL,Belgium,mys_m,2017,12.37462044
BGR,Bulgaria,mys_m,2017,11.14204025
BIH,Bosnia and Herzegovina,mys_m,2017,10.85286522
CHE,Switzerland,mys_m,2017,14.18846989
CYP,Cyprus,mys_m,2017,12.2606349
CZE,Czechia,mys_m,2017,12.9928503
DEU,Germany,mys_m,2017,14.43867016
DNK,Denmark,mys_m,2017,12.82176495
ESP,Spain,mys_m,2017,10.18760014
EST,Estonia,mys_m,2017,13.06044006
FIN,Finland,mys_m,2017,12.57654953
FRA,France,mys_m,2017,11.63418007
GBR,United Kingdom,mys_m,2017,13.16765976
GRC,Greece,mys_m,2017,10.8658247
HRV,Croatia,mys_m,2017,12.28516863
HUN,Hungary,mys_m,2017,12.20360756
IRL,Ireland,mys_m,2017,11.22844028
ISL,Iceland,mys_m,2017,13.28932318
ITA,Italy,mys_m,2017,10.66898193
LTU,Lithuania,mys_m,2017,13.10665035
LUX,Luxembourg,mys_m,2017,12.65720277
LVA,Latvia,mys_m,2017,12.66243982
MKD,North Macedonia,mys_m,2017,10.31893984
MLT,Malta,mys_m,2017,11.82944012
MNE,Montenegro,mys_m,2017,12.43184898
NLD,Netherlands,mys_m,2017,12.5262351
NOR,Norway,mys_m,2017,12.84494972
POL,Poland,mys_m,2017,12.89659762
PRT,Portugal,mys_m,2017,9.150110245
ROU,Romania,mys_m,2017,11.49176979
SRB,Serbia,mys_m,2017,11.60509968
